Fecha;codLinea;codAseguradora;primaAcumulada;primaMensual
2019-01-01 00:00:00.000;4;11;115.632.399;115.632.399
2019-01-01 00:00:00.000;4;2;12.007.542;12.007.542
2019-01-01 00:00:00.000;4;14;-30.932;-30.932
2019-01-01 00:00:00.000;2;1;904.105.389;904.105.389
2019-01-01 00:00:00.000;19;14;1.608.673;1.608.673
2019-01-01 00:00:00.000;19;10;1.664.693;1.664.693
2019-01-01 00:00:00.000;19;5;183.865;183.865
2019-01-01 00:00:00.000;19;9;432.457;432.457
2019-01-01 00:00:00.000;4;1;75.448.485;75.448.485
2019-01-01 00:00:00.000;4;4;-43.934;-43.934
2019-01-01 00:00:00.000;19;1;12.433.193;12.433.193
2019-01-01 00:00:00.000;19;4;2.674.728;2.674.728
2019-01-01 00:00:00.000;19;8;1.583.314;1.583.314
2019-01-01 00:00:00.000;19;3;3.087.085;3.087.085
2019-01-01 00:00:00.000;19;11;2.253.711;2.253.711
2019-01-01 00:00:00.000;19;2;4.267.669;4.267.669
2019-01-01 00:00:00.000;9;1;3.216.752;3.216.752
2019-01-01 00:00:00.000;9;3;2.261.156;2.261.156
2019-01-01 00:00:00.000;9;2;1.678.182;1.678.182
2019-01-01 00:00:00.000;9;14;-213.928;-213.928
2019-01-01 00:00:00.000;9;9;67.569;67.569
2019-01-01 00:00:00.000;16;1;19.998;19.998
2019-02-01 00:00:00.000;11;6;533.598;258.153
2019-02-01 00:00:00.000;11;13;447.095;350.644
2019-02-01 00:00:00.000;6;1;108.527;36.169
2019-02-01 00:00:00.000;5;1;8.296.708;3.769.691
2019-02-01 00:00:00.000;5;3;753.974;622.864
2019-02-01 00:00:00.000;5;6;1.495.197;922.755
2019-02-01 00:00:00.000;1;9;848.696;384.699
2019-02-01 00:00:00.000;1;8;2.141.682;1.310.271
2019-02-01 00:00:00.000;1;3;14.742.721;4.961.222
2019-02-01 00:00:00.000;1;11;174.054.075;58.421.676
2019-02-01 00:00:00.000;1;2;8.956.337;2.095.985
2019-02-01 00:00:00.000;1;10;7.711.853;2.989.024
2019-02-01 00:00:00.000;1;5;12.164.922;3.966.728
2019-02-01 00:00:00.000;15;4;239.038;282.972
2019-02-01 00:00:00.000;15;3;20.713.826;963.377
2019-02-01 00:00:00.000;15;2;10.783.172;5.635.981
2019-02-01 00:00:00.000;15;14;-41.842;-1.091
2019-02-01 00:00:00.000;15;9;1.769.992;950.319
2019-02-01 00:00:00.000;1;1;79.320.125;27.468.351
2019-02-01 00:00:00.000;11;8;128.183;385.209
2019-02-01 00:00:00.000;11;3;3.952.183;657.014
2019-02-01 00:00:00.000;4;10;7.711.853;2.989.024
2019-02-01 00:00:00.000;4;5;12.164.922;3.966.728
2019-02-01 00:00:00.000;4;9;2.618.687;1.335.016
2019-02-01 00:00:00.000;15;1;37.508.927;13.912.216
2019-02-01 00:00:00.000;12;3;15.689.101;9.066.648
2019-02-01 00:00:00.000;12;2;77.666;69.844
2019-02-01 00:00:00.000;12;9;394.075;312.167
2019-02-01 00:00:00.000;12;6;507.126;256.858
2019-02-01 00:00:00.000;12;13;357.908;73.991
2019-02-01 00:00:00.000;11;1;46.656.761;12.066.699
2019-02-01 00:00:00.000;8;14;600.842;626.034
2019-02-01 00:00:00.000;8;9;142.705;19.319
2019-02-01 00:00:00.000;8;6;1.779.587;623.558
2019-02-01 00:00:00.000;8;13;3.030.112;2.171.416
2019-02-01 00:00:00.000;12;1;2.804.433;10.068.079
2019-02-01 00:00:00.000;12;8;-5.491.641;-2.731.051
2019-02-01 00:00:00.000;17;3;4.824.388;2.272.472
2019-02-01 00:00:00.000;17;6;88.408;63.408
2019-02-01 00:00:00.000;17;13;11.539;0.8924
2019-02-01 00:00:00.000;8;1;16.969.779;59.504.867
2019-02-01 00:00:00.000;8;8;7.758.481;1.281.769
2019-02-01 00:00:00.000;8;3;1.399.816;7.089.883
2019-02-01 00:00:00.000;13;1;4.125.327;1.369.761
2019-02-01 00:00:00.000;13;3;16.029;18.236
2019-02-01 00:00:00.000;13;9;39.788;-11.585
2019-02-01 00:00:00.000;3;1;7.117.673;989.416
2019-02-01 00:00:00.000;17;1;14.075.783;5.289.087
2019-02-01 00:00:00.000;17;8;242.576;78.755
2019-02-01 00:00:00.000;10;1;267.556.145;116.654.171
2019-02-01 00:00:00.000;10;8;14.461.797;1.392.248
2019-02-01 00:00:00.000;10;3;20.722.507;3.261.813
2019-02-01 00:00:00.000;10;12;21.492.631;10.712.666
2019-02-01 00:00:00.000;10;6;10.437.506;5.166.245
2019-02-01 00:00:00.000;10;13;11.987.189;1.499.578
2019-02-01 00:00:00.000;4;8;2.141.682;1.310.271
2019-02-01 00:00:00.000;4;3;35.456.547;14.594.992
2019-02-01 00:00:00.000;4;11;174.054.075;58.421.676
2019-02-01 00:00:00.000;4;2;19.739.509;7.731.967
2019-02-01 00:00:00.000;4;14;-41.842;-1.091
2019-02-01 00:00:00.000;2;1;1.016.172.312;112.066.923
2019-02-01 00:00:00.000;19;14;1.556.542;-52.131
2019-02-01 00:00:00.000;19;10;271.951;1.054.817
2019-02-01 00:00:00.000;19;5;292.693;108.828
2019-02-01 00:00:00.000;19;9;703.241;270.784
2019-02-01 00:00:00.000;4;1;116.829.051;41.380.566
2019-02-01 00:00:00.000;4;4;239.038;282.972
2019-02-01 00:00:00.000;19;1;264.380.173;140.048.243
2019-02-01 00:00:00.000;19;4;20.006.429;17.331.701
2019-02-01 00:00:00.000;19;8;2.629.745;1.046.431
2019-02-01 00:00:00.000;19;3;7.847.187;4.760.102
2019-02-01 00:00:00.000;19;11;30.761.605;8.224.495
2019-02-01 00:00:00.000;19;2;9.345.375;5.077.706
2019-02-01 00:00:00.000;9;1;-4.336.542;-7.553.294
2019-02-01 00:00:00.000;9;3;228.712;259.639.999.999.999
2019-02-01 00:00:00.000;9;2;4.647.535;2.969.353
2019-02-01 00:00:00.000;9;14;-238.986;-25.058
2019-02-01 00:00:00.000;9;9;569.334;501.765
2019-02-01 00:00:00.000;16;1;47.803;27.805
2019-03-01 00:00:00.000;2;1;1.113.257.727;970.854.150.000.001
2019-03-01 00:00:00.000;10;1;467.699.678;200.143.533
2019-03-01 00:00:00.000;10;8;14.944.443;482.646.000.000.002
2019-03-01 00:00:00.000;10;3;2.793.732;7.214.813
2019-03-01 00:00:00.000;10;12;39.698.636;18.206.005
2019-03-01 00:00:00.000;10;6;16.447.295;6.009.789
2019-03-01 00:00:00.000;13;9;162.235;122.447
2019-03-01 00:00:00.000;8;8;12.879.256;5.120.775
2019-03-01 00:00:00.000;3;1;7.799.634;681.961
2019-03-01 00:00:00.000;17;1;19.305.698;5.229.915
2019-03-01 00:00:00.000;10;13;18.957.494;6.970.305
2019-03-01 00:00:00.000;13;1;6.080.178;1.954.851
2019-03-01 00:00:00.000;13;3;51.368;35.339
2019-03-01 00:00:00.000;12;1;34.458.201;6.413.871
2019-03-01 00:00:00.000;17;8;249.259;0.668299999999999
2019-03-01 00:00:00.000;17;3;5.713.127;888.738.999.999.999
2019-03-01 00:00:00.000;17;6;17.271;84.302
2019-03-01 00:00:00.000;17;13;10.982;-0.0556999999999999
2019-03-01 00:00:00.000;8;1;20.844.751;3.874.972
2019-03-01 00:00:00.000;12;6;748.301;241.175
2019-03-01 00:00:00.000;8;3;21.500.931;7.502.771
2019-03-01 00:00:00.000;8;14;64.479;43.948
2019-03-01 00:00:00.000;8;9;164.368;21.663
2019-03-01 00:00:00.000;8;6;2.545.228;765.641
2019-03-01 00:00:00.000;8;13;3.944.591;914.479
2019-03-01 00:00:00.000;11;8;2.117.668;835.838
2019-03-01 00:00:00.000;11;3;5.354.832;1.402.649
2019-03-01 00:00:00.000;12;8;-5.186.906;304.734.999.999.999
2019-03-01 00:00:00.000;12;3;25.589.267;9.900.166
2019-03-01 00:00:00.000;12;2;84.134;0.646799999999999
2019-03-01 00:00:00.000;12;9;111.369;-282.706
2019-03-01 00:00:00.000;11;6;1.023.847;490.249
2019-03-01 00:00:00.000;11;13;581.281;134.186
2019-03-01 00:00:00.000;6;1;136.332;27.805
2019-03-01 00:00:00.000;5;1;1.733.256;9.035.852
2019-03-01 00:00:00.000;12;13;907.195;549.287
2019-03-01 00:00:00.000;11;1;53.767.523;7.110.762
2019-03-01 00:00:00.000;9;9;1.009.329;439.995
2019-03-01 00:00:00.000;16;1;61.65;13.847
2019-03-01 00:00:00.000;5;3;124.404;490.066
2019-03-01 00:00:00.000;5;6;2.514.839;1.019.642
2019-03-01 00:00:00.000;9;1;1.021.935;5.358.477
2019-03-01 00:00:00.000;9;3;3.131.523;844.403
2019-03-01 00:00:00.000;19;5;618.296;325.603
2019-03-01 00:00:00.000;19;1;315.008.531;50.628.358
2019-03-01 00:00:00.000;19;4;21.613.258;1.606.829
2019-03-01 00:00:00.000;19;8;6.027.044;3.397.299
2019-03-01 00:00:00.000;9;2;7.777.525;312.999
2019-03-01 00:00:00.000;9;14;-83.482;155.504
2019-03-01 00:00:00.000;4;3;4.638.297;10.926.423
2019-03-01 00:00:00.000;19;3;54.880.822;47.033.635
2019-03-01 00:00:00.000;19;11;32.282.063;1.520.458
2019-03-01 00:00:00.000;19;2;14.305.163;4.959.788
2019-03-01 00:00:00.000;19;14;1.696.649;140.107
2019-03-01 00:00:00.000;19;10;4.342.908;1.623.398
2019-03-01 00:00:00.000;4;10;12.513.155;4.801.302
2019-03-01 00:00:00.000;4;5;15.942.528;3.777.606
2019-03-01 00:00:00.000;19;9;1.928.582;1.225.341
2019-03-01 00:00:00.000;4;1;143.222.885;26.393.834
2019-03-01 00:00:00.000;4;4;447.443;208.405
2019-03-01 00:00:00.000;4;8;296.335;821.668
2019-03-01 00:00:00.000;15;4;447.443;208.405
2019-03-01 00:00:00.000;15;3;29.841.475;9.127.649
2019-03-01 00:00:00.000;15;2;15.692.447;4.909.275
2019-03-01 00:00:00.000;4;11;185.071.543;11.017.468
2019-03-01 00:00:00.000;4;2;27.439.405;7.699.896
2019-03-01 00:00:00.000;4;14;-51.043;-0.920100000000001
2019-03-01 00:00:00.000;1;1;100.691.561;21.371.436
2019-03-01 00:00:00.000;1;8;296.335;821.668
2019-03-01 00:00:00.000;1;3;16.541.495;1.798.774
2019-03-01 00:00:00.000;1;11;185.071.543;11.017.468
2019-03-01 00:00:00.000;4;9;4.164.255;1.545.568
2019-03-01 00:00:00.000;15;1;42.531.324;502.239.700.000.001
2019-03-01 00:00:00.000;1;2;11.746.958;2.790.621
2019-03-01 00:00:00.000;1;10;12.513.155;4.801.302
2019-03-01 00:00:00.000;1;5;15.942.528;3.777.606
2019-03-01 00:00:00.000;1;9;1.400.526;55.183
2019-03-01 00:00:00.000;15;14;-51.043;-0.920100000000001
2019-03-01 00:00:00.000;15;9;2.763.729;993.737
2019-04-01 00:00:00.000;2;1;123.577.631;122.518.583
2019-04-01 00:00:00.000;10;1;553.949.394;86.249.716
2019-04-01 00:00:00.000;10;8;19.332.749;4.388.306
2019-04-01 00:00:00.000;1;9;2.037.148;636.622
2019-04-01 00:00:00.000;1;2;15.466.698;371.974
2019-04-01 00:00:00.000;1;10;17.081.809;4.568.654
2019-04-01 00:00:00.000;10;3;28.624.575;687.255
2019-04-01 00:00:00.000;10;12;51.750.769;12.052.133
2019-04-01 00:00:00.000;10;6;22.312.597;5.865.302
2019-04-01 00:00:00.000;13;13;47.355;47.355
2019-04-01 00:00:00.000;3;1;8.293.307;493.673
2019-04-01 00:00:00.000;13;3;10.761;56.242
2019-04-01 00:00:00.000;13;9;164.365;0.212999999999997
2019-04-01 00:00:00.000;10;13;25.749.864;679.237
2019-04-01 00:00:00.000;13;1;6.041.796;-383.819.999.999.992
2019-04-01 00:00:00.000;8;8;15.601.458;2.722.202
2019-04-01 00:00:00.000;17;8;270.349;2.109
2019-04-01 00:00:00.000;17;3;6.200.157;487.030.000.000.001
2019-04-01 00:00:00.000;17;6;274.044;101.334
2019-04-01 00:00:00.000;3;13;11.004;11.004
2019-04-01 00:00:00.000;17;1;25.714.266;6.408.568
2019-04-01 00:00:00.000;12;1;42.732.475;8.274.274
2019-04-01 00:00:00.000;8;3;44.549.492;23.048.561
2019-04-01 00:00:00.000;8;14;676.231;314.409.999.999.999
2019-04-01 00:00:00.000;8;9;472.914;308.546
2019-04-01 00:00:00.000;17;13;206.894;195.912
2019-04-01 00:00:00.000;8;1;328.746.785;120.299.275
2019-04-01 00:00:00.000;12;6;1.002.103;253.802
2019-04-01 00:00:00.000;12;8;-4.810.632;376.274
2019-04-01 00:00:00.000;12;3;34.579.256;8.989.989
2019-04-01 00:00:00.000;12;2;63.569;-20.565
2019-04-01 00:00:00.000;8;6;3.290.938;74.571
2019-04-01 00:00:00.000;8;13;5.151.671;120.708
2019-04-01 00:00:00.000;6;1;241.363;105.031
2019-04-01 00:00:00.000;11;3;7.493.993;2.139.161
2019-04-01 00:00:00.000;12;13;921.177;13.982
2019-04-01 00:00:00.000;11;1;67.289.598;13.522.075
2019-04-01 00:00:00.000;11;8;2.411.816;294.148
2019-04-01 00:00:00.000;12;9;160.638;49.269
2019-04-01 00:00:00.000;9;3;3.524.382;392.859
2019-04-01 00:00:00.000;5;3;1.208.908;-35.132
2019-04-01 00:00:00.000;5;6;3.415.783;900.944
2019-04-01 00:00:00.000;5;1;2.148.914;415.658
2019-04-01 00:00:00.000;11;6;1.342.231;318.384
2019-04-01 00:00:00.000;11;13;68.052;99.239
2019-04-01 00:00:00.000;19;1;346.771.418;31.762.887
2019-04-01 00:00:00.000;9;9;130.962;300.291
2019-04-01 00:00:00.000;16;1;633.984;17.484
2019-04-01 00:00:00.000;9;2;12.275.089;4.497.564
2019-04-01 00:00:00.000;9;14;137.325;220.807
2019-04-01 00:00:00.000;9;1;31.279.893;30.257.958
2019-04-01 00:00:00.000;19;5;930.491;312.195
2019-04-01 00:00:00.000;19;3;58.396.244;3.515.422
2019-04-01 00:00:00.000;19;11;35.949.738;3.667.675
2019-04-01 00:00:00.000;19;2;20.867.073;656.191
2019-04-01 00:00:00.000;19;4;25.073.392;3.460.134
2019-04-01 00:00:00.000;19;8;45.262.215;39.235.171
2019-04-01 00:00:00.000;4;3;59.028.996;12.646.026
2019-04-01 00:00:00.000;19;9;3.067.276;1.138.694
2019-04-01 00:00:00.000;4;1;179.160.364;35.937.479
2019-04-01 00:00:00.000;4;4;966.952;519.509
2019-04-01 00:00:00.000;19;14;1.965.183;268.534
2019-04-01 00:00:00.000;19;10;5.460.681;1.117.773
2019-04-01 00:00:00.000;4;10;17.081.809;4.568.654
2019-04-01 00:00:00.000;4;5;2.208.641;6.143.882
2019-04-01 00:00:00.000;4;11;194.777.002;970.545.900.000.001
2019-04-01 00:00:00.000;4;2;3.652.184;9.082.435
2019-04-01 00:00:00.000;4;14;-64.118;-13.075
2019-04-01 00:00:00.000;4;8;3.763.837;800.487
2019-04-01 00:00:00.000;1;1;129.103.926;28.412.365
2019-04-01 00:00:00.000;15;4;966.952;519.509
2019-04-01 00:00:00.000;15;3;3902.68;9.185.325
2019-04-01 00:00:00.000;15;2;21.055.141;5.362.694
2019-04-01 00:00:00.000;4;9;5.778.171;1.613.916
2019-04-01 00:00:00.000;15;1;50.056.438;752.511.399.999.999
2019-04-01 00:00:00.000;1;5;2.208.641;6.143.882
2019-04-01 00:00:00.000;1;8;3.763.837;800.487
2019-04-01 00:00:00.000;1;3;20.002.196;3.460.701
2019-04-01 00:00:00.000;1;11;194.777.002;970.545.900.000.001
2019-04-01 00:00:00.000;15;14;-64.118;-13.075
2019-04-01 00:00:00.000;15;9;3.741.022;977.293
2019-05-01 00:00:00.000;11;6;1.888.311;54.608
2019-05-01 00:00:00.000;11;13;834.606;154.086
2019-05-01 00:00:00.000;6;1;241.363;0
2019-05-01 00:00:00.000;5;1;25.595.414;4.106.274
2019-05-01 00:00:00.000;5;3;1.988.806;779.898
2019-05-01 00:00:00.000;5;6;4.039.179;623.396
2019-05-01 00:00:00.000;1;11;216.874.394;22.097.392
2019-05-01 00:00:00.000;1;2;20.298.861;4.832.163
2019-05-01 00:00:00.000;1;10;20.284.999;320.319
2019-05-01 00:00:00.000;1;5;26.963.661;4.877.251
2019-05-01 00:00:00.000;1;9;2.807.655;770.507
2019-05-01 00:00:00.000;15;2;27.415.103;6.359.962
2019-05-01 00:00:00.000;15;14;-83.535;-19.417
2019-05-01 00:00:00.000;15;9;4.901.868;1.160.846
2019-05-01 00:00:00.000;1;1;151.258.012;22.154.086
2019-05-01 00:00:00.000;1;8;4.854.104;1.090.267
2019-05-01 00:00:00.000;1;3;2.124.489;1.242.694
2019-05-01 00:00:00.000;4;10;20.284.999;320.319
2019-05-01 00:00:00.000;4;5;26.963.661;4.877.251
2019-05-01 00:00:00.000;4;9;7.709.523;1.931.352
2019-05-01 00:00:00.000;15;1;53.768.854;3.712.416
2019-05-01 00:00:00.000;15;4;141.735;450.398
2019-05-01 00:00:00.000;15;3;4.852.447;949.767
2019-05-01 00:00:00.000;12;9;181.261;20.623
2019-05-01 00:00:00.000;12;6;1.500.244;498.141
2019-05-01 00:00:00.000;12;13;1.061.037;13.986
2019-05-01 00:00:00.000;11;1;77.787.968;1.049.837
2019-05-01 00:00:00.000;11;8;2.646.935;235.119
2019-05-01 00:00:00.000;11;3;8.850.418;1.356.425
2019-05-01 00:00:00.000;8;6;4.219.382;928.444
2019-05-01 00:00:00.000;8;13;6.684.604;1.532.933
2019-05-01 00:00:00.000;12;1;52.270.533;953.805.799.999.999
2019-05-01 00:00:00.000;12;8;-4.590.726;219.906
2019-05-01 00:00:00.000;12;3;43.305.009;8.725.753
2019-05-01 00:00:00.000;12;2;137.824;74.255
2019-05-01 00:00:00.000;17;13;401.391;194.497
2019-05-01 00:00:00.000;8;1;353.565.941;24.819.156
2019-05-01 00:00:00.000;8;8;21.002.147;5.400.689
2019-05-01 00:00:00.000;8;3;50.815.745;6.266.253
2019-05-01 00:00:00.000;8;14;608.617;-676.139.999.999.999
2019-05-01 00:00:00.000;8;9;688.107;215.193
2019-05-01 00:00:00.000;3;1;8.459.645;166.338.000.000.001
2019-05-01 00:00:00.000;3;13;284.487;174.447
2019-05-01 00:00:00.000;17;1;29.304.289;3.590.023
2019-05-01 00:00:00.000;17;8;270.349;0
2019-05-01 00:00:00.000;17;3;7.874.987;167.483
2019-05-01 00:00:00.000;17;6;384.761;110.717
2019-05-01 00:00:00.000;10;13;27.490.071;1.740.207
2019-05-01 00:00:00.000;13;1;6.557.015;515.219
2019-05-01 00:00:00.000;13;3;172.745;65.135
2019-05-01 00:00:00.000;13;9;315.221;150.856
2019-05-01 00:00:00.000;13;6;7.742;7.742
2019-05-01 00:00:00.000;13;13;47.355;0
2019-05-01 00:00:00.000;2;1;1.331.552.991;957.766.810.000.001
2019-05-01 00:00:00.000;10;1;649.197.345;95.247.951
2019-05-01 00:00:00.000;10;8;20.170.678;837.929.000.000.001
2019-05-01 00:00:00.000;10;3;29.230.949;606.374.000.000.001
2019-05-01 00:00:00.000;10;12;61.719.702;9.968.933
2019-05-01 00:00:00.000;10;6;2.928.376;6.971.163
2019-05-01 00:00:00.000;4;4;141.735;450.398
2019-05-01 00:00:00.000;4;8;4.854.104;1.090.267
2019-05-01 00:00:00.000;4;3;6.976.936;10.740.364
2019-05-01 00:00:00.000;4;11;216.874.394;22.097.392
2019-05-01 00:00:00.000;4;2;47.713.964;11.192.124
2019-05-01 00:00:00.000;4;14;-83.535;-19.417
2019-05-01 00:00:00.000;19;2;24.987.184;4.120.111
2019-05-01 00:00:00.000;19;14;2.071.873;10.669
2019-05-01 00:00:00.000;19;10;6.481.749;1.021.068
2019-05-01 00:00:00.000;19;5;1.051.495;121.004
2019-05-01 00:00:00.000;19;9;4.169.169;1.101.893
2019-05-01 00:00:00.000;4;1;205.026.865;25.866.501
2019-05-01 00:00:00.000;16;1;674.133;40.149
2019-05-01 00:00:00.000;19;1;375.546.435;28.775.017
2019-05-01 00:00:00.000;19;4;26.730.939;1.657.547
2019-05-01 00:00:00.000;19;8;45.283.546;213.310.000.000.001
2019-05-01 00:00:00.000;19;3;63.730.242;5.333.998
2019-05-01 00:00:00.000;19;11;4.126.206;5.312.322
2019-05-01 00:00:00.000;9;1;4.191.005;10.630.157
2019-05-01 00:00:00.000;9;3;3.309.678;-214.704
2019-05-01 00:00:00.000;9;2;15.277.871;3.002.782
2019-05-01 00:00:00.000;9;14;4.312.791;4.175.466
2019-05-01 00:00:00.000;9;9;3.425.098;2.115.478
2019-05-01 00:00:00.000;9;6;-0.0024;-0.0024
2019-06-01 00:00:00.000;2;1;1.426.645.803;95.092.812
2019-06-01 00:00:00.000;10;1;728.552.747;79.355.402
2019-06-01 00:00:00.000;10;8;20.915.877;745.199
2019-06-01 00:00:00.000;10;3;31.987.552;2.756.603
2019-06-01 00:00:00.000;10;12;77.617.648;15.897.946
2019-06-01 00:00:00.000;10;6;35.964.777;6.681.017
2019-06-01 00:00:00.000;13;6;7.742;0
2019-06-01 00:00:00.000;3;13;327.469;42.982
2019-06-01 00:00:00.000;17;1;34.408.871;5.104.582
2019-06-01 00:00:00.000;10;13;29.031.514;1.541.443
2019-06-01 00:00:00.000;13;1;6.892.354;335.339
2019-06-01 00:00:00.000;13;3;172.745;0
2019-06-01 00:00:00.000;13;9;313.243;-0.197799999999997
2019-06-01 00:00:00.000;17;13;467.524;66.133
2019-06-01 00:00:00.000;8;1;414.570.629;61.004.688
2019-06-01 00:00:00.000;8;8;25.110.612;4.108.465
2019-06-01 00:00:00.000;13;13;47.355;0
2019-06-01 00:00:00.000;3;1;10.664.126;2.204.481
2019-06-01 00:00:00.000;3;6;227.406;227.406
2019-06-01 00:00:00.000;8;6;5.111.552;89.217
2019-06-01 00:00:00.000;8;13;8.744.396;2.059.792
2019-06-01 00:00:00.000;12;1;60.022.657;7.752.124
2019-06-01 00:00:00.000;17;8;405.944;135.595
2019-06-01 00:00:00.000;17;3;8.627.335;752.348.000.000.001
2019-06-01 00:00:00.000;17;6;732.014;347.253
2019-06-01 00:00:00.000;12;2;149.846;12.022
2019-06-01 00:00:00.000;12;9;160.625;-20.636
2019-06-01 00:00:00.000;12;6;1.773.304;27.306
2019-06-01 00:00:00.000;8;3;66.665.017;15.849.272
2019-06-01 00:00:00.000;8;14;670.122;615.050.000.000.001
2019-06-01 00:00:00.000;8;9;994.181;306.074
2019-06-01 00:00:00.000;12;13;1.650.069;589.032
2019-06-01 00:00:00.000;11;1;84.675.814;688.784.599.999.999
2019-06-01 00:00:00.000;11;8;2.757.762;110.827
2019-06-01 00:00:00.000;11;3;10.061.922;1.211.504
2019-06-01 00:00:00.000;12;8;100.085;4.690.811
2019-06-01 00:00:00.000;12;3;52.392.671;9.087.662
2019-06-01 00:00:00.000;9;3;330.012;-0.955800000000011
2019-06-01 00:00:00.000;11;6;2.344.829;456.518
2019-06-01 00:00:00.000;11;13;1.077.053;242.447
2019-06-01 00:00:00.000;6;1;241.363;0
2019-06-01 00:00:00.000;5;1;29.238.479;3.643.065
2019-06-01 00:00:00.000;5;8;25.587;25.587
2019-06-01 00:00:00.000;9;9;3.977.899;552.801
2019-06-01 00:00:00.000;9;6;-0.0024;0
2019-06-01 00:00:00.000;16;1;849.346;175.213
2019-06-01 00:00:00.000;5;3;2.228.155;239.349
2019-06-01 00:00:00.000;5;6;5.094.452;1.055.273
2019-06-01 00:00:00.000;9;1;34.490.007;-7.420.043
2019-06-01 00:00:00.000;19;5;1.203.085;15.159
2019-06-01 00:00:00.000;19;1;460.748.551;85.202.116
2019-06-01 00:00:00.000;19;4;37.655.144;10.924.205
2019-06-01 00:00:00.000;19;8;4.594.784;664.294
2019-06-01 00:00:00.000;9;2;20.540.067;5.262.196
2019-06-01 00:00:00.000;9;14;4.697.639;384.848
2019-06-01 00:00:00.000;4;3;86.798.941;17.029.581
2019-06-01 00:00:00.000;19;3;72.155.493;8.425.251
2019-06-01 00:00:00.000;19;11;44.890.125;3.628.065
2019-06-01 00:00:00.000;19;2;37.753.786;12.766.602
2019-06-01 00:00:00.000;19;14;2.734.978;663.105
2019-06-01 00:00:00.000;19;10;6.912.037;430.288
2019-06-01 00:00:00.000;4;10;25.139.404;4.854.405
2019-06-01 00:00:00.000;4;5;31.734.445;4.770.784
2019-06-01 00:00:00.000;19;9;5.321.206;1.152.037
2019-06-01 00:00:00.000;4;1;249.853.568;44.826.703
2019-06-01 00:00:00.000;4;4;1.966.212;548.862
2019-06-01 00:00:00.000;4;8;6.641.169;1.787.065
2019-06-01 00:00:00.000;15;4;1.966.212;548.862
2019-06-01 00:00:00.000;15;3;58.325.397;9.800.927
2019-06-01 00:00:00.000;15;2;36.197.466;8.782.363
2019-06-01 00:00:00.000;4;11;236.102.578;19.228.184
2019-06-01 00:00:00.000;4;2;62.156.101;14.442.137
2019-06-01 00:00:00.000;4;14;-89.548;-0.6013
2019-06-01 00:00:00.000;1;1;186.789.491;35.531.479
2019-06-01 00:00:00.000;1;8;6.641.169;1.787.065
2019-06-01 00:00:00.000;1;3;28.473.544;7.228.654
2019-06-01 00:00:00.000;1;11;236.102.578;19.228.184
2019-06-01 00:00:00.000;4;9;9.821.541;2.112.018
2019-06-01 00:00:00.000;15;1;63.064.078;9.295.224
2019-06-01 00:00:00.000;1;2;25.958.634;5.659.773
2019-06-01 00:00:00.000;1;10;25.139.404;4.854.405
2019-06-01 00:00:00.000;1;5;31.734.445;4.770.784
2019-06-01 00:00:00.000;1;9;3.805.957;998.302
2019-06-01 00:00:00.000;15;14;-89.548;-0.6013
2019-06-01 00:00:00.000;15;9;6.015.583;1.113.715
2019-07-01 00:00:00.000;2;1;1.524.699.168;98.053.365
2019-07-01 00:00:00.000;10;1;874.430.314;145.877.567
2019-07-01 00:00:00.000;10;8;21.480.663;564.785.999.999.999
2019-07-01 00:00:00.000;10;3;33.115.627;1.128.075
2019-07-01 00:00:00.000;10;12;88.113.505;10.495.857
2019-07-01 00:00:00.000;10;6;39.717.888;3.753.111
2019-07-01 00:00:00.000;13;6;7.742;0
2019-07-01 00:00:00.000;3;13;293.661;-33.808
2019-07-01 00:00:00.000;17;1;42.016.364;7.607.493
2019-07-01 00:00:00.000;10;13;30.416.417;1.384.903
2019-07-01 00:00:00.000;13;1;7.459.417;567.062.999.999.999
2019-07-01 00:00:00.000;13;3;237.907;65.162
2019-07-01 00:00:00.000;13;9;376.279;63.036
2019-07-01 00:00:00.000;17;13;534.105;66.581
2019-07-01 00:00:00.000;8;1;462.970.206;483.995.770.000.001
2019-07-01 00:00:00.000;8;8;2.899.175;3.881.138
2019-07-01 00:00:00.000;13;13;7.701;29.655
2019-07-01 00:00:00.000;3;1;11.335.992;671.866
2019-07-01 00:00:00.000;3;6;227.406;0
2019-07-01 00:00:00.000;8;6;12.097.564;6.986.012
2019-07-01 00:00:00.000;8;13;10.250.937;1.506.541
2019-07-01 00:00:00.000;12;1;6.804.536;8.022.703
2019-07-01 00:00:00.000;17;8;405.944;0
2019-07-01 00:00:00.000;17;3;10.201.465;157.413
2019-07-01 00:00:00.000;17;6;877.813;145.799
2019-07-01 00:00:00.000;12;2;171.692;21.846
2019-07-01 00:00:00.000;12;9;6.321.284;6.160.659
2019-07-01 00:00:00.000;12;6;233.385;560.546
2019-07-01 00:00:00.000;8;3;75.770.506;9.105.489
2019-07-01 00:00:00.000;8;14;702.107;31.985
2019-07-01 00:00:00.000;8;9;119.71;202.919
2019-07-01 00:00:00.000;12;13;1.745.773;957.040.000.000.001
2019-07-01 00:00:00.000;11;1;93.500.004;882.419.000.000.002
2019-07-01 00:00:00.000;11;8;3.063.288;305.526
2019-07-01 00:00:00.000;11;3;1.269.901;2.637.088
2019-07-01 00:00:00.000;12;8;3.078.255;30.682.465
2019-07-01 00:00:00.000;12;3;62.120.378;9.727.707
